wafer_id,lot_id,wafer_no,slot,status
LOT_A_056_W21,LOT_A_056,21,21,COMPLETE
LOT_A_056_W22,LOT_A_056,22,22,COMPLETE
LOT_A_056_W23,LOT_A_056,23,23,COMPLETE
LOT_A_056_W24,LOT_A_056,24,24,COMPLETE
LOT_A_056_W25,LOT_A_056,25,25,COMPLETE
LOT_A_057_W01,LOT_A_057,1,1,COMPLETE
LOT_A_057_W02,LOT_A_057,2,2,COMPLETE
LOT_A_057_W03,LOT_A_057,3,3,COMPLETE
LOT_A_057_W04,LOT_A_057,4,4,COMPLETE
LOT_A_057_W05,LOT_A_057,5,5,COMPLETE
LOT_A_057_W06,LOT_A_057,6,6,COMPLETE
LOT_A_057_W07,LOT_A_057,7,7,COMPLETE
LOT_A_057_W08,LOT_A_057,8,8,COMPLETE
LOT_A_057_W09,LOT_A_057,9,9,COMPLETE
LOT_A_057_W10,LOT_A_057,10,10,COMPLETE
LOT_A_057_W11,LOT_A_057,11,11,COMPLETE
LOT_A_057_W12,LOT_A_057,12,12,COMPLETE
LOT_A_057_W13,LOT_A_057,13,13,COMPLETE
LOT_A_057_W14,LOT_A_057,14,14,COMPLETE
LOT_A_057_W15,LOT_A_057,15,15,COMPLETE
LOT_A_057_W16,LOT_A_057,16,16,COMPLETE
LOT_A_057_W17,LOT_A_057,17,17,COMPLETE
LOT_A_057_W18,LOT_A_057,18,18,COMPLETE
LOT_A_057_W19,LOT_A_057,19,19,COMPLETE
LOT_A_057_W20,LOT_A_057,20,20,COMPLETE
LOT_A_057_W21,LOT_A_057,21,21,COMPLETE
LOT_A_057_W22,LOT_A_057,22,22,COMPLETE
LOT_A_057_W23,LOT_A_057,23,23,COMPLETE
LOT_A_057_W24,LOT_A_057,24,24,COMPLETE
LOT_A_057_W25,LOT_A_057,25,25,COMPLETE
LOT_A_058_W01,LOT_A_058,1,1,COMPLETE
LOT_A_058_W02,LOT_A_058,2,2,COMPLETE
LOT_A_058_W03,LOT_A_058,3,3,COMPLETE
LOT_A_058_W04,LOT_A_058,4,4,COMPLETE
LOT_A_058_W05,LOT_A_058,5,5,COMPLETE
LOT_A_058_W06,LOT_A_058,6,6,COMPLETE
LOT_A_058_W07,LOT_A_058,7,7,COMPLETE
LOT_A_058_W08,LOT_A_058,8,8,COMPLETE
LOT_A_058_W09,LOT_A_058,9,9,COMPLETE
LOT_A_058_W10,LOT_A_058,10,10,COMPLETE
LOT_A_058_W11,LOT_A_058,11,11,COMPLETE
LOT_A_058_W12,LOT_A_058,12,12,COMPLETE
LOT_A_058_W13,LOT_A_058,13,13,COMPLETE
LOT_A_058_W14,LOT_A_058,14,14,COMPLETE
LOT_A_058_W15,LOT_A_058,15,15,COMPLETE
LOT_A_058_W16,LOT_A_058,16,16,COMPLETE
LOT_A_058_W17,LOT_A_058,17,17,COMPLETE
LOT_A_058_W18,LOT_A_058,18,18,COMPLETE
LOT_A_058_W19,LOT_A_058,19,19,COMPLETE
LOT_A_058_W20,LOT_A_058,20,20,COMPLETE
LOT_A_058_W21,LOT_A_058,21,21,COMPLETE
LOT_A_058_W22,LOT_A_058,22,22,COMPLETE
LOT_A_058_W23,LOT_A_058,23,23,COMPLETE
LOT_A_058_W24,LOT_A_058,24,24,COMPLETE
LOT_A_058_W25,LOT_A_058,25,25,COMPLETE
LOT_A_059_W01,LOT_A_059,1,1,COMPLETE
LOT_A_059_W02,LOT_A_059,2,2,COMPLETE
LOT_A_059_W03,LOT_A_059,3,3,COMPLETE
LOT_A_059_W04,LOT_A_059,4,4,COMPLETE
LOT_A_059_W05,LOT_A_059,5,5,COMPLETE
LOT_A_059_W06,LOT_A_059,6,6,COMPLETE
LOT_A_059_W07,LOT_A_059,7,7,COMPLETE
LOT_A_059_W08,LOT_A_059,8,8,COMPLETE
LOT_A_059_W09,LOT_A_059,9,9,COMPLETE
LOT_A_059_W10,LOT_A_059,10,10,COMPLETE
LOT_A_059_W11,LOT_A_059,11,11,COMPLETE
LOT_A_059_W12,LOT_A_059,12,12,COMPLETE
LOT_A_059_W13,LOT_A_059,13,13,COMPLETE
LOT_A_059_W14,LOT_A_059,14,14,COMPLETE
LOT_A_059_W15,LOT_A_059,15,15,COMPLETE
LOT_A_059_W16,LOT_A_059,16,16,COMPLETE
LOT_A_059_W17,LOT_A_059,17,17,COMPLETE
LOT_A_059_W18,LOT_A_059,18,18,COMPLETE
LOT_A_059_W19,LOT_A_059,19,19,COMPLETE
LOT_A_059_W20,LOT_A_059,20,20,COMPLETE
LOT_A_059_W21,LOT_A_059,21,21,COMPLETE
LOT_A_059_W22,LOT_A_059,22,22,COMPLETE
LOT_A_059_W23,LOT_A_059,23,23,COMPLETE
LOT_A_059_W24,LOT_A_059,24,24,COMPLETE
LOT_A_059_W25,LOT_A_059,25,25,COMPLETE
LOT_A_060_W01,LOT_A_060,1,1,COMPLETE
LOT_A_060_W02,LOT_A_060,2,2,COMPLETE
LOT_A_060_W03,LOT_A_060,3,3,COMPLETE
LOT_A_060_W04,LOT_A_060,4,4,COMPLETE
LOT_A_060_W05,LOT_A_060,5,5,COMPLETE
LOT_A_060_W06,LOT_A_060,6,6,COMPLETE
LOT_A_060_W07,LOT_A_060,7,7,COMPLETE
LOT_A_060_W08,LOT_A_060,8,8,COMPLETE
LOT_A_060_W09,LOT_A_060,9,9,COMPLETE
LOT_A_060_W10,LOT_A_060,10,10,COMPLETE
LOT_A_060_W11,LOT_A_060,11,11,COMPLETE
LOT_A_060_W12,LOT_A_060,12,12,COMPLETE
LOT_A_060_W13,LOT_A_060,13,13,COMPLETE
LOT_A_060_W14,LOT_A_060,14,14,COMPLETE
LOT_A_060_W15,LOT_A_060,15,15,COMPLETE
LOT_A_060_W16,LOT_A_060,16,16,COMPLETE
LOT_A_060_W17,LOT_A_060,17,17,COMPLETE
LOT_A_060_W18,LOT_A_060,18,18,COMPLETE
LOT_A_060_W19,LOT_A_060,19,19,COMPLETE
LOT_A_060_W20,LOT_A_060,20,20,COMPLETE
LOT_A_060_W21,LOT_A_060,21,21,COMPLETE
LOT_A_060_W22,LOT_A_060,22,22,COMPLETE
LOT_A_060_W23,LOT_A_060,23,23,COMPLETE
LOT_A_060_W24,LOT_A_060,24,24,COMPLETE
LOT_A_060_W25,LOT_A_060,25,25,COMPLETE
LOT_A_061_W01,LOT_A_061,1,1,COMPLETE
LOT_A_061_W02,LOT_A_061,2,2,COMPLETE
LOT_A_061_W03,LOT_A_061,3,3,COMPLETE
LOT_A_061_W04,LOT_A_061,4,4,COMPLETE
LOT_A_061_W05,LOT_A_061,5,5,COMPLETE
LOT_A_061_W06,LOT_A_061,6,6,COMPLETE
LOT_A_061_W07,LOT_A_061,7,7,COMPLETE
LOT_A_061_W08,LOT_A_061,8,8,COMPLETE
LOT_A_061_W09,LOT_A_061,9,9,COMPLETE
LOT_A_061_W10,LOT_A_061,10,10,COMPLETE
LOT_A_061_W11,LOT_A_061,11,11,COMPLETE
LOT_A_061_W12,LOT_A_061,12,12,COMPLETE
LOT_A_061_W13,LOT_A_061,13,13,COMPLETE
LOT_A_061_W14,LOT_A_061,14,14,COMPLETE
LOT_A_061_W15,LOT_A_061,15,15,COMPLETE
LOT_A_061_W16,LOT_A_061,16,16,COMPLETE
LOT_A_061_W17,LOT_A_061,17,17,COMPLETE
LOT_A_061_W18,LOT_A_061,18,18,COMPLETE
LOT_A_061_W19,LOT_A_061,19,19,COMPLETE
LOT_A_061_W20,LOT_A_061,20,20,COMPLETE
LOT_A_061_W21,LOT_A_061,21,21,COMPLETE
LOT_A_061_W22,LOT_A_061,22,22,COMPLETE
LOT_A_061_W23,LOT_A_061,23,23,COMPLETE
LOT_A_061_W24,LOT_A_061,24,24,COMPLETE
LOT_A_061_W25,LOT_A_061,25,25,COMPLETE
LOT_A_062_W01,LOT_A_062,1,1,COMPLETE
LOT_A_062_W02,LOT_A_062,2,2,COMPLETE
LOT_A_062_W03,LOT_A_062,3,3,COMPLETE
LOT_A_062_W04,LOT_A_062,4,4,COMPLETE
LOT_A_062_W05,LOT_A_062,5,5,COMPLETE
LOT_A_062_W06,LOT_A_062,6,6,COMPLETE
LOT_A_062_W07,LOT_A_062,7,7,COMPLETE
LOT_A_062_W08,LOT_A_062,8,8,COMPLETE
LOT_A_062_W09,LOT_A_062,9,9,COMPLETE
LOT_A_062_W10,LOT_A_062,10,10,COMPLETE
LOT_A_062_W11,LOT_A_062,11,11,COMPLETE
LOT_A_062_W12,LOT_A_062,12,12,COMPLETE
LOT_A_062_W13,LOT_A_062,13,13,COMPLETE
LOT_A_062_W14,LOT_A_062,14,14,COMPLETE
LOT_A_062_W15,LOT_A_062,15,15,COMPLETE
LOT_A_062_W16,LOT_A_062,16,16,COMPLETE
LOT_A_062_W17,LOT_A_062,17,17,COMPLETE
LOT_A_062_W18,LOT_A_062,18,18,COMPLETE
LOT_A_062_W19,LOT_A_062,19,19,COMPLETE
LOT_A_062_W20,LOT_A_062,20,20,COMPLETE
LOT_A_062_W21,LOT_A_062,21,21,COMPLETE
LOT_A_062_W22,LOT_A_062,22,22,COMPLETE
LOT_A_062_W23,LOT_A_062,23,23,COMPLETE
LOT_A_062_W24,LOT_A_062,24,24,COMPLETE
LOT_A_062_W25,LOT_A_062,25,25,COMPLETE
LOT_A_063_W01,LOT_A_063,1,1,COMPLETE
LOT_A_063_W02,LOT_A_063,2,2,COMPLETE
LOT_A_063_W03,LOT_A_063,3,3,COMPLETE
LOT_A_063_W04,LOT_A_063,4,4,COMPLETE
LOT_A_063_W05,LOT_A_063,5,5,COMPLETE
LOT_A_063_W06,LOT_A_063,6,6,COMPLETE
LOT_A_063_W07,LOT_A_063,7,7,COMPLETE
LOT_A_063_W08,LOT_A_063,8,8,COMPLETE
LOT_A_063_W09,LOT_A_063,9,9,COMPLETE
LOT_A_063_W10,LOT_A_063,10,10,COMPLETE
LOT_A_063_W11,LOT_A_063,11,11,COMPLETE
LOT_A_063_W12,LOT_A_063,12,12,COMPLETE
LOT_A_063_W13,LOT_A_063,13,13,COMPLETE
LOT_A_063_W14,LOT_A_063,14,14,COMPLETE
LOT_A_063_W15,LOT_A_063,15,15,COMPLETE
LOT_A_063_W16,LOT_A_063,16,16,COMPLETE
LOT_A_063_W17,LOT_A_063,17,17,COMPLETE
LOT_A_063_W18,LOT_A_063,18,18,COMPLETE
LOT_A_063_W19,LOT_A_063,19,19,COMPLETE
LOT_A_063_W20,LOT_A_063,20,20,COMPLETE
LOT_A_063_W21,LOT_A_063,21,21,COMPLETE
LOT_A_063_W22,LOT_A_063,22,22,COMPLETE
LOT_A_063_W23,LOT_A_063,23,23,COMPLETE
LOT_A_063_W24,LOT_A_063,24,24,COMPLETE
LOT_A_063_W25,LOT_A_063,25,25,COMPLETE
LOT_A_064_W01,LOT_A_064,1,1,COMPLETE
LOT_A_064_W02,LOT_A_064,2,2,COMPLETE
LOT_A_064_W03,LOT_A_064,3,3,COMPLETE
LOT_A_064_W04,LOT_A_064,4,4,COMPLETE
LOT_A_064_W05,LOT_A_064,5,5,COMPLETE
LOT_A_064_W06,LOT_A_064,6,6,COMPLETE
LOT_A_064_W07,LOT_A_064,7,7,COMPLETE
LOT_A_064_W08,LOT_A_064,8,8,COMPLETE
LOT_A_064_W09,LOT_A_064,9,9,COMPLETE
LOT_A_064_W10,LOT_A_064,10,10,COMPLETE
LOT_A_064_W11,LOT_A_064,11,11,COMPLETE
LOT_A_064_W12,LOT_A_064,12,12,COMPLETE
LOT_A_064_W13,LOT_A_064,13,13,COMPLETE
LOT_A_064_W14,LOT_A_064,14,14,COMPLETE
LOT_A_064_W15,LOT_A_064,15,15,COMPLETE
LOT_A_064_W16,LOT_A_064,16,16,COMPLETE
LOT_A_064_W17,LOT_A_064,17,17,COMPLETE
LOT_A_064_W18,LOT_A_064,18,18,COMPLETE
LOT_A_064_W19,LOT_A_064,19,19,COMPLETE
LOT_A_064_W20,LOT_A_064,20,20,COMPLETE
LOT_A_064_W21,LOT_A_064,21,21,COMPLETE
LOT_A_064_W22,LOT_A_064,22,22,COMPLETE
LOT_A_064_W23,LOT_A_064,23,23,COMPLETE
LOT_A_064_W24,LOT_A_064,24,24,COMPLETE
LOT_A_064_W25,LOT_A_064,25,25,COMPLETE
LOT_A_065_W01,LOT_A_065,1,1,COMPLETE
LOT_A_065_W02,LOT_A_065,2,2,COMPLETE
LOT_A_065_W03,LOT_A_065,3,3,COMPLETE
LOT_A_065_W04,LOT_A_065,4,4,COMPLETE
LOT_A_065_W05,LOT_A_065,5,5,COMPLETE
LOT_A_065_W06,LOT_A_065,6,6,COMPLETE
LOT_A_065_W07,LOT_A_065,7,7,COMPLETE
LOT_A_065_W08,LOT_A_065,8,8,COMPLETE
LOT_A_065_W09,LOT_A_065,9,9,COMPLETE
LOT_A_065_W10,LOT_A_065,10,10,COMPLETE
LOT_A_065_W11,LOT_A_065,11,11,COMPLETE
LOT_A_065_W12,LOT_A_065,12,12,COMPLETE
LOT_A_065_W13,LOT_A_065,13,13,COMPLETE
LOT_A_065_W14,LOT_A_065,14,14,COMPLETE
LOT_A_065_W15,LOT_A_065,15,15,COMPLETE
LOT_A_065_W16,LOT_A_065,16,16,COMPLETE
LOT_A_065_W17,LOT_A_065,17,17,COMPLETE
LOT_A_065_W18,LOT_A_065,18,18,COMPLETE
LOT_A_065_W19,LOT_A_065,19,19,COMPLETE
LOT_A_065_W20,LOT_A_065,20,20,COMPLETE
LOT_A_065_W21,LOT_A_065,21,21,COMPLETE
LOT_A_065_W22,LOT_A_065,22,22,COMPLETE
LOT_A_065_W23,LOT_A_065,23,23,COMPLETE
LOT_A_065_W24,LOT_A_065,24,24,COMPLETE
LOT_A_065_W25,LOT_A_065,25,25,COMPLETE
LOT_A_066_W01,LOT_A_066,1,1,COMPLETE
LOT_A_066_W02,LOT_A_066,2,2,COMPLETE
LOT_A_066_W03,LOT_A_066,3,3,COMPLETE
LOT_A_066_W04,LOT_A_066,4,4,COMPLETE
LOT_A_066_W05,LOT_A_066,5,5,COMPLETE
LOT_A_066_W06,LOT_A_066,6,6,COMPLETE
LOT_A_066_W07,LOT_A_066,7,7,COMPLETE
LOT_A_066_W08,LOT_A_066,8,8,COMPLETE
LOT_A_066_W09,LOT_A_066,9,9,COMPLETE
LOT_A_066_W10,LOT_A_066,10,10,COMPLETE
LOT_A_066_W11,LOT_A_066,11,11,COMPLETE
LOT_A_066_W12,LOT_A_066,12,12,COMPLETE
LOT_A_066_W13,LOT_A_066,13,13,COMPLETE
LOT_A_066_W14,LOT_A_066,14,14,COMPLETE
LOT_A_066_W15,LOT_A_066,15,15,COMPLETE
LOT_A_066_W16,LOT_A_066,16,16,COMPLETE
LOT_A_066_W17,LOT_A_066,17,17,COMPLETE
LOT_A_066_W18,LOT_A_066,18,18,COMPLETE
LOT_A_066_W19,LOT_A_066,19,19,COMPLETE
LOT_A_066_W20,LOT_A_066,20,20,COMPLETE
LOT_A_066_W21,LOT_A_066,21,21,COMPLETE
LOT_A_066_W22,LOT_A_066,22,22,COMPLETE
LOT_A_066_W23,LOT_A_066,23,23,COMPLETE
LOT_A_066_W24,LOT_A_066,24,24,COMPLETE
LOT_A_066_W25,LOT_A_066,25,25,COMPLETE
LOT_A_067_W01,LOT_A_067,1,1,COMPLETE
LOT_A_067_W02,LOT_A_067,2,2,COMPLETE
LOT_A_067_W03,LOT_A_067,3,3,COMPLETE
LOT_A_067_W04,LOT_A_067,4,4,COMPLETE
LOT_A_067_W05,LOT_A_067,5,5,COMPLETE
LOT_A_067_W06,LOT_A_067,6,6,COMPLETE
LOT_A_067_W07,LOT_A_067,7,7,COMPLETE
LOT_A_067_W08,LOT_A_067,8,8,COMPLETE
LOT_A_067_W09,LOT_A_067,9,9,COMPLETE
LOT_A_067_W10,LOT_A_067,10,10,COMPLETE
LOT_A_067_W11,LOT_A_067,11,11,COMPLETE
LOT_A_067_W12,LOT_A_067,12,12,COMPLETE
LOT_A_067_W13,LOT_A_067,13,13,COMPLETE
LOT_A_067_W14,LOT_A_067,14,14,COMPLETE
LOT_A_067_W15,LOT_A_067,15,15,COMPLETE
LOT_A_067_W16,LOT_A_067,16,16,COMPLETE
LOT_A_067_W17,LOT_A_067,17,17,COMPLETE
LOT_A_067_W18,LOT_A_067,18,18,COMPLETE
LOT_A_067_W19,LOT_A_067,19,19,COMPLETE
LOT_A_067_W20,LOT_A_067,20,20,COMPLETE
LOT_A_067_W21,LOT_A_067,21,21,COMPLETE
LOT_A_067_W22,LOT_A_067,22,22,COMPLETE
LOT_A_067_W23,LOT_A_067,23,23,COMPLETE
LOT_A_067_W24,LOT_A_067,24,24,COMPLETE
LOT_A_067_W25,LOT_A_067,25,25,COMPLETE
LOT_A_068_W01,LOT_A_068,1,1,COMPLETE
LOT_A_068_W02,LOT_A_068,2,2,COMPLETE
LOT_A_068_W03,LOT_A_068,3,3,COMPLETE
LOT_A_068_W04,LOT_A_068,4,4,COMPLETE
LOT_A_068_W05,LOT_A_068,5,5,COMPLETE
LOT_A_068_W06,LOT_A_068,6,6,COMPLETE
LOT_A_068_W07,LOT_A_068,7,7,COMPLETE
LOT_A_068_W08,LOT_A_068,8,8,COMPLETE
LOT_A_068_W09,LOT_A_068,9,9,COMPLETE
LOT_A_068_W10,LOT_A_068,10,10,COMPLETE
LOT_A_068_W11,LOT_A_068,11,11,COMPLETE
LOT_A_068_W12,LOT_A_068,12,12,COMPLETE
LOT_A_068_W13,LOT_A_068,13,13,COMPLETE
LOT_A_068_W14,LOT_A_068,14,14,COMPLETE
LOT_A_068_W15,LOT_A_068,15,15,COMPLETE
LOT_A_068_W16,LOT_A_068,16,16,COMPLETE
LOT_A_068_W17,LOT_A_068,17,17,COMPLETE
LOT_A_068_W18,LOT_A_068,18,18,COMPLETE
LOT_A_068_W19,LOT_A_068,19,19,COMPLETE
LOT_A_068_W20,LOT_A_068,20,20,COMPLETE
LOT_A_068_W21,LOT_A_068,21,21,COMPLETE
LOT_A_068_W22,LOT_A_068,22,22,COMPLETE
LOT_A_068_W23,LOT_A_068,23,23,COMPLETE
LOT_A_068_W24,LOT_A_068,24,24,COMPLETE
LOT_A_068_W25,LOT_A_068,25,25,COMPLETE
LOT_A_069_W01,LOT_A_069,1,1,COMPLETE
LOT_A_069_W02,LOT_A_069,2,2,COMPLETE
LOT_A_069_W03,LOT_A_069,3,3,COMPLETE
LOT_A_069_W04,LOT_A_069,4,4,COMPLETE
LOT_A_069_W05,LOT_A_069,5,5,COMPLETE
LOT_A_069_W06,LOT_A_069,6,6,COMPLETE
LOT_A_069_W07,LOT_A_069,7,7,COMPLETE
LOT_A_069_W08,LOT_A_069,8,8,COMPLETE
LOT_A_069_W09,LOT_A_069,9,9,COMPLETE
LOT_A_069_W10,LOT_A_069,10,10,COMPLETE
LOT_A_069_W11,LOT_A_069,11,11,COMPLETE
LOT_A_069_W12,LOT_A_069,12,12,COMPLETE
LOT_A_069_W13,LOT_A_069,13,13,COMPLETE
LOT_A_069_W14,LOT_A_069,14,14,COMPLETE
LOT_A_069_W15,LOT_A_069,15,15,COMPLETE
LOT_A_069_W16,LOT_A_069,16,16,COMPLETE
LOT_A_069_W17,LOT_A_069,17,17,COMPLETE
LOT_A_069_W18,LOT_A_069,18,18,COMPLETE
LOT_A_069_W19,LOT_A_069,19,19,COMPLETE
LOT_A_069_W20,LOT_A_069,20,20,COMPLETE
LOT_A_069_W21,LOT_A_069,21,21,COMPLETE
LOT_A_069_W22,LOT_A_069,22,22,COMPLETE
LOT_A_069_W23,LOT_A_069,23,23,COMPLETE
LOT_A_069_W24,LOT_A_069,24,24,COMPLETE
LOT_A_069_W25,LOT_A_069,25,25,COMPLETE
LOT_A_070_W01,LOT_A_070,1,1,COMPLETE
LOT_A_070_W02,LOT_A_070,2,2,COMPLETE
LOT_A_070_W03,LOT_A_070,3,3,COMPLETE
LOT_A_070_W04,LOT_A_070,4,4,COMPLETE
LOT_A_070_W05,LOT_A_070,5,5,COMPLETE
LOT_A_070_W06,LOT_A_070,6,6,COMPLETE
LOT_A_070_W07,LOT_A_070,7,7,COMPLETE
LOT_A_070_W08,LOT_A_070,8,8,COMPLETE
LOT_A_070_W09,LOT_A_070,9,9,COMPLETE
LOT_A_070_W10,LOT_A_070,10,10,COMPLETE
LOT_A_070_W11,LOT_A_070,11,11,COMPLETE
LOT_A_070_W12,LOT_A_070,12,12,COMPLETE
LOT_A_070_W13,LOT_A_070,13,13,COMPLETE
LOT_A_070_W14,LOT_A_070,14,14,COMPLETE
LOT_A_070_W15,LOT_A_070,15,15,COMPLETE
LOT_A_070_W16,LOT_A_070,16,16,COMPLETE
LOT_A_070_W17,LOT_A_070,17,17,COMPLETE
LOT_A_070_W18,LOT_A_070,18,18,COMPLETE
LOT_A_070_W19,LOT_A_070,19,19,COMPLETE
LOT_A_070_W20,LOT_A_070,20,20,COMPLETE
LOT_A_070_W21,LOT_A_070,21,21,COMPLETE
LOT_A_070_W22,LOT_A_070,22,22,COMPLETE
LOT_A_070_W23,LOT_A_070,23,23,COMPLETE
LOT_A_070_W24,LOT_A_070,24,24,COMPLETE
LOT_A_070_W25,LOT_A_070,25,25,COMPLETE
LOT_A_071_W01,LOT_A_071,1,1,COMPLETE
LOT_A_071_W02,LOT_A_071,2,2,COMPLETE
LOT_A_071_W03,LOT_A_071,3,3,COMPLETE
LOT_A_071_W04,LOT_A_071,4,4,COMPLETE
LOT_A_071_W05,LOT_A_071,5,5,COMPLETE
LOT_A_071_W06,LOT_A_071,6,6,COMPLETE
LOT_A_071_W07,LOT_A_071,7,7,COMPLETE
LOT_A_071_W08,LOT_A_071,8,8,COMPLETE
LOT_A_071_W09,LOT_A_071,9,9,COMPLETE
LOT_A_071_W10,LOT_A_071,10,10,COMPLETE
LOT_A_071_W11,LOT_A_071,11,11,COMPLETE
LOT_A_071_W12,LOT_A_071,12,12,COMPLETE
LOT_A_071_W13,LOT_A_071,13,13,COMPLETE
LOT_A_071_W14,LOT_A_071,14,14,COMPLETE
LOT_A_071_W15,LOT_A_071,15,15,COMPLETE
LOT_A_071_W16,LOT_A_071,16,16,COMPLETE
LOT_A_071_W17,LOT_A_071,17,17,COMPLETE
LOT_A_071_W18,LOT_A_071,18,18,COMPLETE
LOT_A_071_W19,LOT_A_071,19,19,COMPLETE
LOT_A_071_W20,LOT_A_071,20,20,COMPLETE
LOT_A_071_W21,LOT_A_071,21,21,COMPLETE
LOT_A_071_W22,LOT_A_071,22,22,COMPLETE
LOT_A_071_W23,LOT_A_071,23,23,COMPLETE
LOT_A_071_W24,LOT_A_071,24,24,COMPLETE
LOT_A_071_W25,LOT_A_071,25,25,COMPLETE
LOT_A_072_W01,LOT_A_072,1,1,COMPLETE
LOT_A_072_W02,LOT_A_072,2,2,COMPLETE
LOT_A_072_W03,LOT_A_072,3,3,COMPLETE
LOT_A_072_W04,LOT_A_072,4,4,COMPLETE
LOT_A_072_W05,LOT_A_072,5,5,COMPLETE
LOT_A_072_W06,LOT_A_072,6,6,COMPLETE
LOT_A_072_W07,LOT_A_072,7,7,COMPLETE
LOT_A_072_W08,LOT_A_072,8,8,COMPLETE
LOT_A_072_W09,LOT_A_072,9,9,COMPLETE
LOT_A_072_W10,LOT_A_072,10,10,COMPLETE
LOT_A_072_W11,LOT_A_072,11,11,COMPLETE
LOT_A_072_W12,LOT_A_072,12,12,COMPLETE
LOT_A_072_W13,LOT_A_072,13,13,COMPLETE
LOT_A_072_W14,LOT_A_072,14,14,COMPLETE
LOT_A_072_W15,LOT_A_072,15,15,COMPLETE
LOT_A_072_W16,LOT_A_072,16,16,COMPLETE
LOT_A_072_W17,LOT_A_072,17,17,COMPLETE
LOT_A_072_W18,LOT_A_072,18,18,COMPLETE
LOT_A_072_W19,LOT_A_072,19,19,COMPLETE
LOT_A_072_W20,LOT_A_072,20,20,COMPLETE
LOT_A_072_W21,LOT_A_072,21,21,COMPLETE
LOT_A_072_W22,LOT_A_072,22,22,COMPLETE
LOT_A_072_W23,LOT_A_072,23,23,COMPLETE
LOT_A_072_W24,LOT_A_072,24,24,COMPLETE
LOT_A_072_W25,LOT_A_072,25,25,COMPLETE
LOT_A_073_W01,LOT_A_073,1,1,COMPLETE
LOT_A_073_W02,LOT_A_073,2,2,COMPLETE
LOT_A_073_W03,LOT_A_073,3,3,COMPLETE
LOT_A_073_W04,LOT_A_073,4,4,COMPLETE
LOT_A_073_W05,LOT_A_073,5,5,COMPLETE
LOT_A_073_W06,LOT_A_073,6,6,COMPLETE
LOT_A_073_W07,LOT_A_073,7,7,COMPLETE
LOT_A_073_W08,LOT_A_073,8,8,COMPLETE
LOT_A_073_W09,LOT_A_073,9,9,COMPLETE
LOT_A_073_W10,LOT_A_073,10,10,COMPLETE
LOT_A_073_W11,LOT_A_073,11,11,COMPLETE
LOT_A_073_W12,LOT_A_073,12,12,COMPLETE
LOT_A_073_W13,LOT_A_073,13,13,COMPLETE
LOT_A_073_W14,LOT_A_073,14,14,COMPLETE
LOT_A_073_W15,LOT_A_073,15,15,COMPLETE
LOT_A_073_W16,LOT_A_073,16,16,COMPLETE
LOT_A_073_W17,LOT_A_073,17,17,COMPLETE
LOT_A_073_W18,LOT_A_073,18,18,COMPLETE
LOT_A_073_W19,LOT_A_073,19,19,COMPLETE
LOT_A_073_W20,LOT_A_073,20,20,COMPLETE
LOT_A_073_W21,LOT_A_073,21,21,COMPLETE
LOT_A_073_W22,LOT_A_073,22,22,COMPLETE
LOT_A_073_W23,LOT_A_073,23,23,COMPLETE
LOT_A_073_W24,LOT_A_073,24,24,COMPLETE
LOT_A_073_W25,LOT_A_073,25,25,COMPLETE
LOT_A_074_W01,LOT_A_074,1,1,COMPLETE
LOT_A_074_W02,LOT_A_074,2,2,COMPLETE
LOT_A_074_W03,LOT_A_074,3,3,COMPLETE
LOT_A_074_W04,LOT_A_074,4,4,COMPLETE
LOT_A_074_W05,LOT_A_074,5,5,COMPLETE
LOT_A_074_W06,LOT_A_074,6,6,COMPLETE
LOT_A_074_W07,LOT_A_074,7,7,COMPLETE
LOT_A_074_W08,LOT_A_074,8,8,COMPLETE
LOT_A_074_W09,LOT_A_074,9,9,COMPLETE
LOT_A_074_W10,LOT_A_074,10,10,COMPLETE
LOT_A_074_W11,LOT_A_074,11,11,COMPLETE
LOT_A_074_W12,LOT_A_074,12,12,COMPLETE
LOT_A_074_W13,LOT_A_074,13,13,COMPLETE
LOT_A_074_W14,LOT_A_074,14,14,COMPLETE
LOT_A_074_W15,LOT_A_074,15,15,COMPLETE
LOT_A_074_W16,LOT_A_074,16,16,COMPLETE
LOT_A_074_W17,LOT_A_074,17,17,COMPLETE
LOT_A_074_W18,LOT_A_074,18,18,COMPLETE
LOT_A_074_W19,LOT_A_074,19,19,COMPLETE
LOT_A_074_W20,LOT_A_074,20,20,COMPLETE
LOT_A_074_W21,LOT_A_074,21,21,COMPLETE
LOT_A_074_W22,LOT_A_074,22,22,COMPLETE
LOT_A_074_W23,LOT_A_074,23,23,COMPLETE
LOT_A_074_W24,LOT_A_074,24,24,COMPLETE
LOT_A_074_W25,LOT_A_074,25,25,COMPLETE
LOT_A_075_W01,LOT_A_075,1,1,COMPLETE
LOT_A_075_W02,LOT_A_075,2,2,COMPLETE
LOT_A_075_W03,LOT_A_075,3,3,COMPLETE
LOT_A_075_W04,LOT_A_075,4,4,COMPLETE
LOT_A_075_W05,LOT_A_075,5,5,COMPLETE
LOT_A_075_W06,LOT_A_075,6,6,COMPLETE
LOT_A_075_W07,LOT_A_075,7,7,COMPLETE
LOT_A_075_W08,LOT_A_075,8,8,COMPLETE
LOT_A_075_W09,LOT_A_075,9,9,COMPLETE
LOT_A_075_W10,LOT_A_075,10,10,COMPLETE
